0.00308586834724036	-0.000823468385832268	-0.00217289515530191	-0.000257779553569084	-0.00389659600379825
-0.000811552570265965	-0.00623141296420757	-0.00971299638668991	-0.0102195055166851	-0.00921163490333311
0.00237358020801475	0.0016551652041652	0.000939892545336013	-0.000357785453706044	0.00276618265077129
-0.000220388407818477	-0.00512282284987358	-0.00666414093639148	-0.00432360491485756	-0.00542661477370903
0.00697810307636576	0.00752891203798716	-0.00183565202067573	-0.00108288839677326	-0.00559372808305288
-0.000174504514209366	-0.000760939672875015	-0.00309310337887949	-0.00191235125788098	-0.000335032607895391
-0.00226395292755665	-0.00445934347859497	-0.00840722723765998	-0.00360890270112217	-0.00253127577597036
0.00451556156586707	0.00261043572355359	0.00182751606578295	-0.00170184483521729	-0.00269483285596374
-0.00359857511219724	-0.00434996794568858	-0.0134652932920053	-0.0119663969220492	-0.012720294284871
-0.0019431274847807	0.00533724492400605	0.00176738170547753	0.000561388328010593	-0.00372458686850947
-0.00440452807869234	-0.000721460747177931	-0.00257080478122781	-0.00467975688515486	0.000993387856677817
0.00262251017655314	0.00618347195571055	0.00189678001535144	0.00600541192428816	0.00529180154512431
-0.0003372069029535	-0.00761087947615758	-0.00916378910319818	-0.00979721399708876	-0.0147513540425046
0.00267186885456621	0.00307915060905629	0.00638913918739271	0.00401713580832287	-5.65890545036613e-05
0.0060725766484211	0.00515338508961456	0.00301952706391601	0.00427381885549923	0.00327238676035308
0.00207146615120772	0.000957421706623543	-0.00425107482860831	-0.00152098976196349	-0.00116801830048285
0.00244143620376086	-0.00174342764071461	-0.00443603947217352	-0.0049399674420947	-0.00300764945758775
-0.000543346579715761	0.00215611053756392	-0.00095680487602632	-0.000419150506556806	-0.00198844674427136
0.00558264506762884	0.00397082032398018	0.000271098770455751	-0.00288835827701141	-0.00294786582686515
0.00133438330981627	0.00162861275426831	-0.00319219246290283	0.0049346880080285	0.00653300847253715
